index,date,formatted date,grid,plot,Tree tag,gps tag,gps used,side,zone,fixed area,Species,fixed ht cm,Diameter 1,Diameter 2,Diameter 3,Diameter 4,Diameter 5,# Stems,Breaking,Age,Resprout,strip Circumference,Additive circumferance,area <3m stripped,Age strip,Bark Regrowth,Borers,Fire,Toppled,Resprout,Ele?,Alive,data entered bY
782,5/30/2018,30-May-18,5,38,481,NA,NA,B,5,0 to 2,Senegalia nigrescens,30,0.6,0.6,0.7,0.6,0.2,6,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
780,5/30/2018,30-May-18,5,38,410,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,45,0.6,0.7,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
777,5/30/2018,30-May-18,5,38,407,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,90,0.6,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
789,5/30/2018,30-May-18,5,38,474,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,60,0.8,0.6,0.8,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
786,5/30/2018,30-May-18,5,38,477,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,80,0.8,1.3,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
785,5/30/2018,30-May-18,5,38,478,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,40,1.1,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
788,5/30/2018,30-May-18,5,38,475,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,170,1.4,0.7,0.8,2.2,1.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
776,5/30/2018,30-May-18,5,38,406,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,120,1.5,0.1,0.6,0.5,0.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
784,5/30/2018,30-May-18,5,38,479,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,150,1.5,1.5,1.9,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
775,5/30/2018,30-May-18,5,38,405,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,130,1.6,0.9,0.8,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
774,5/30/2018,30-May-18,5,38,404,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,180,1.9,1.0,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
783,5/30/2018,30-May-18,5,38,480,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,150,2.0,2.2,1.7,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
773,5/30/2018,30-May-18,5,38,403,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,140,2.4,0.5,0.6,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
778,5/30/2018,30-May-18,5,38,408,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,170,2.4,2.0,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
779,5/30/2018,30-May-18,5,38,409,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,20,2.6,2.8,2.2,0.5,1.0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
787,5/30/2018,30-May-18,5,38,476,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,120,2.6,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
772,5/30/2018,30-May-18,5,38,402,NA,NA,B,5,0 to 2,Gymnosporia senegalensis,150,3.0,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
733,30/05/18,30-May-18,5,40,1487,NA,NA,A,1,0 to 2,Ehretia rigida,10,0.17,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
769,30/05/18,30-May-18,5,40,1462,NA,NA,A,1,0 to 2,Ehretia rigida,20,0.2,0.34,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
746,30/05/18,30-May-18,5,40,1477,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.2,0.275,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
754,30/05/18,30-May-18,5,40,1474,NA,NA,A,1,0 to 2,Ehretia rigida,30,0.21,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
755,30/05/18,30-May-18,5,40,1473,NA,NA,A,1,0 to 2,Ehretia rigida,30,0.21,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
734,30/05/18,30-May-18,5,40,1486,NA,NA,A,1,0 to 2,Ehretia rigida,25,0.25,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
736,30/05/18,30-May-18,5,40,1484,NA,NA,A,1,0 to 2,Ehretia rigida,25,0.254,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
768,30/05/18,30-May-18,5,40,1463,NA,NA,A,1,0 to 2,Ehretia rigida,30,0.26,0.32,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
741,30/05/18,30-May-18,5,40,1426,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.266,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
742,30/05/18,30-May-18,5,40,1427,NA,NA,A,1,0 to 2,Ehretia rigida,40,0.288,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
759,30/05/18,30-May-18,5,40,1470,NA,NA,A,1,0 to 2,Ehretia rigida,25,0.29,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
760,30/05/18,30-May-18,5,40,1471,NA,NA,A,1,0 to 2,Ehretia rigida,30,0.3,0.43,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
761,30/05/18,30-May-18,5,40,1472,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.31,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
739,30/05/18,30-May-18,5,40,1421,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.313,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
753,30/05/18,30-May-18,5,40,1928,NA,NA,A,1,0 to 2,Ehretia rigida,30,0.33,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
744,30/05/18,30-May-18,5,40,1481,NA,NA,A,1,0 to 2,Ehretia rigida,40,0.338,0.165,0.466,0.193,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
748,30/05/18,30-May-18,5,40,1428,NA,NA,A,1,0 to 2,Ehretia rigida,35,0.35,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
749,30/05/18,30-May-18,5,40,1479,NA,NA,A,1,0 to 2,Ehretia rigida,35,0.35,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
763,30/05/18,30-May-18,5,40,1468,NA,NA,A,1,0 to 2,Ehretia rigida,55,0.39,0.56,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
767,30/05/18,30-May-18,5,40,1464,NA,NA,A,1,0 to 2,Ehretia rigida,30,0.4,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
758,30/05/18,30-May-18,5,40,1472,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.4,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
738,30/05/18,30-May-18,5,40,1423,NA,NA,A,1,0 to 2,Ehretia rigida,40,0.403,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
751,30/05/18,30-May-18,5,40,1480,NA,NA,A,1,0 to 2,Ehretia rigida,30,0.41,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
737,30/05/18,30-May-18,5,40,1483,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.413,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
757,30/05/18,30-May-18,5,40,1431,NA,NA,A,1,0 to 2,Ehretia rigida,25,0.42,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
750,30/05/18,30-May-18,5,40,1429,NA,NA,A,1,0 to 2,Ehretia rigida,35,0.43,0.173,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
747,30/05/18,30-May-18,5,40,1478,NA,NA,A,1,0 to 2,Ehretia rigida,30,0.44,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
745,30/05/18,30-May-18,5,40,1476,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.472,0.52,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
756,30/05/18,30-May-18,5,40,1430,NA,NA,A,1,0 to 2,Ehretia rigida,45,0.5,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
732,30/05/18,30-May-18,5,40,1427,NA,NA,A,1,0 to 2,Ehretia rigida,10,0.505,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
735,30/05/18,30-May-18,5,40,1485,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.521,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
752,30/05/18,30-May-18,5,40,1475,NA,NA,A,1,0 to 2,Ehretia rigida,30,0.54,0.33,0.24,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
740,30/05/18,30-May-18,5,40,1424,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.564,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
743,30/05/18,30-May-18,5,40,1482,NA,NA,A,1,0 to 2,Ehretia rigida,45,0.58,0.24,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
764,30/05/18,30-May-18,5,40,1467,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.59,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
765,30/05/18,30-May-18,5,40,1465,NA,NA,A,1,0 to 2,Ehretia rigida,20,0.6,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
766,30/05/18,30-May-18,5,40,1466,NA,NA,A,1,0 to 2,Ehretia rigida,30,0.66,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
762,30/05/18,30-May-18,5,40,1469,NA,NA,A,1,0 to 2,Ehretia rigida,50,0.81,1.13,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
716,30/05/18,30-May-18,5,42,638,NA,NA,A,1,0 to 2,Ehretia rigida,40,0.15,0.485,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
727,30/05/18,30-May-18,5,42,OTS 1X27,NA,NA,A,1,0 to 2,Ehretia rigida,40,0.22,0.4,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
728,30/05/18,30-May-18,5,42,0TS 1633,NA,NA,A,1,0 to 2,Ehretia rigida,20,0.23,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
726,30/05/18,30-May-18,5,42,OTS DV,NA,NA,A,1,0 to 2,Ehretia rigida,25,0.25,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
665,30-May-18,30-May-18,5,42,,NA,1695,A,1,0 to 2,Senegalia nigrescens,35,0.3,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
725,30/05/18,30-May-18,5,42,OTS PV1,NA,NA,A,1,0 to 2,Ehretia rigida,20,0.33,0.19,0.42,0.51,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
662,30-May-18,30-May-18,5,42,,NA,1498,A,1,0 to 2,Gymnosporia senegalensis,20,0.38,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
666,30-May-18,30-May-18,5,42,,NA,1494,A,1,0 to 2,Senegalia nigrescens,40,0.39,0.32,0.3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
661,30-May-18,30-May-18,5,42,,NA,1499,A,1,0 to 2,Senegalia nigrescens,50,0.43,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
730,30/05/18,30-May-18,5,42,1674,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,60,0.46,0.85,0.42,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
721,30/05/18,30-May-18,5,42,673,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,50,0.55,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
724,30/05/18,30-May-18,5,42,axah,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,40,0.57,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
719,30/05/18,30-May-18,5,42,665,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,40,0.68,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
715,30/05/18,30-May-18,5,42,647,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,40,0.69,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
660,30-May-18,30-May-18,5,42,,NA,1500,A,1,0 to 2,Senegalia nigrescens,50,0.7,0.59,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
723,30/05/18,30-May-18,5,42,OTS FV,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,40,0.84,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
720,30/05/18,30-May-18,5,42,672,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,50,0.84,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
718,30/05/18,30-May-18,5,42,644,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,60,1.01,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
659,30-May-18,30-May-18,5,42,,NA,1675,A,1,0 to 2,Gymnosporia senegalensis,60,1.02,1.05,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
663,30-May-18,30-May-18,5,42,,NA,1497,A,1,0 to 2,Gymnosporia senegalensis,80,1.08,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
722,30/05/18,30-May-18,5,42,OTS DV,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,90,1.31,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
664,30-May-18,30-May-18,5,42,,NA,1496,A,1,0 to 2,Senegalia nigrescens,55,1.48,0.95,0.42,1.39,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
717,30/05/18,30-May-18,5,42,637,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,60,1.52,1.37,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
731,30/05/18,30-May-18,5,42,OTS,NA,NA,A,1,0 to 2,Gymnosporia senegalensis,130,2.18,0.8,2.19,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
675,30-May-18,30-May-18,5,42,,NA,1403,A,2,0 to 2,Ehretia rigida,40,0.33,0.22,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
677,30-May-18,30-May-18,5,42,,NA,1405,A,2,0 to 2,Ehretia rigida,35,0.341,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
667,30-May-18,30-May-18,5,42,,NA,1493,A,2,0 to 2,Gymnosporia senegalensis,50,0.38,0.83,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
671,30-May-18,30-May-18,5,42,,NA,1489,A,2,0 to 2,Ehretia rigida,50,0.41,0.42,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
676,30-May-18,30-May-18,5,42,,NA,1404,A,2,0 to 2,Ehretia rigida,40,0.42,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
672,30-May-18,30-May-18,5,42,,NA,1488,A,2,0 to 2,Gymnosporia senegalensis,55,0.46,0.67,0.37,0.79,1.01,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
670,30-May-18,30-May-18,5,42,,NA,1490,A,2,0 to 2,Gymnosporia senegalensis,50,0.5,0.9,0.9,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
668,30-May-18,30-May-18,5,42,,NA,1492,A,2,0 to 2,Gymnosporia senegalensis,60,1.19,0.74,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
673,30-May-18,30-May-18,5,42,,NA,1401,A,2,0 to 2,Gymnosporia senegalensis,150,2,2.92,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
669,30-May-18,30-May-18,5,42,,NA,1491,A,2,0 to 2,Gymnosporia senegalensis,140,2.3,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
674,30-May-18,30-May-18,5,42,,NA,1402,A,2,0 to 2,Gymnosporia senegalensis,120,2.43,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
684,30-May-18,30-May-18,5,42,,NA,1412,A,3,0 to 2,Ehretia rigida,35,0.33,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
678,30-May-18,30-May-18,5,42,,NA,1406,A,3,0 to 2,Ehretia rigida,45,0.33,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
680,30-May-18,30-May-18,5,42,,NA,1408,A,3,0 to 2,Ehretia rigida,40,0.4,0.23,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
682,30-May-18,30-May-18,5,42,,NA,1410,A,3,0 to 2,Ehretia rigida,40,0.53,0.34,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
683,30-May-18,30-May-18,5,42,,NA,1411,A,3,0 to 2,Ehretia rigida,35,0.63,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
679,30-May-18,30-May-18,5,42,,NA,1407,A,3,0 to 2,Ehretia rigida,30,0.74,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
681,30-May-18,30-May-18,5,42,,NA,1409,A,3,0 to 2,Ehretia rigida,40,0.88,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
689,30-May-18,30-May-18,5,42,,NA,1417,A,4,0 to 2,Ehretia rigida,26,0.18,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
686,30-May-18,30-May-18,5,42,,NA,1414,A,4,0 to 2,Ehretia rigida,35,0.26,0.37,0.27,0.3,0.54,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
687,30-May-18,30-May-18,5,42,,NA,1415,A,4,0 to 2,Ehretia rigida,30,0.35,0.34,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
688,30-May-18,30-May-18,5,42,,NA,1416,A,4,0 to 2,Ehretia rigida,30,0.37,0.35,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
685,30-May-18,30-May-18,5,42,,NA,1413,A,4,0 to 2,Ehretia rigida,40,0.38,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
690,30-May-18,30-May-18,5,42,,NA,1418,A,4,0 to 2,Gymnosporia senegalensis,50,0.6,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
691,30-May-18,30-May-18,5,42,,NA,1419,A,4,0 to 2,Gymnosporia senegalensis,71,0.99,0.72,1.03,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
692,30-May-18,30-May-18,5,42,,NA,1420,A,5,0 to 2,Senegalia nigrescens,45,0.33,0.53,0.67,0.27,0.46,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Phindile
698,30/05/18,30-May-18,5,42,656,NA,NA,A ,1,0 to 2,Ehretia rigida,40,0.196,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
713,30/05/18,30-May-18,5,42,471,NA,NA,A ,1,0 to 2,Ehretia rigida,40,0.24,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
714,30/05/18,30-May-18,5,42,623,NA,NA,A ,1,0 to 2,Ehretia rigida,20,0.33,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
699,30/05/18,30-May-18,5,42,657,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,50,0.41,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
696,30/05/18,30-May-18,5,42,632,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,30,0.42,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
694,30/05/18,30-May-18,5,42,631,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,30,0.447,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
697,30/05/18,30-May-18,5,42,652,NA,NA,A ,1,0 to 2,Ehretia rigida,40,0.46,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
695,30/05/18,30-May-18,5,42,650,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,30,0.487,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
706,30/05/18,30-May-18,5,42,660,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,150,0.64,1.72,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
711,30/05/18,30-May-18,5,42,470,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,50,0.71,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
707,30/05/18,30-May-18,5,42,649,NA,NA,A ,1,0 to 2,Ormocarpum trichocarpum,40,0.84,0.25,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
710,30/05/18,30-May-18,5,42,648,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,80,1.01,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
703,30/05/18,30-May-18,5,42,653,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,160,1.13,0.72,1.5,0.78,2.26,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
702,30/05/18,30-May-18,5,42,630,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,60,1.15,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
701,30/05/18,30-May-18,5,42,629,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,150,1.34,0.96,2.4,2.1,0.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
708,30/05/18,30-May-18,5,42,661,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,100,1.42,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
712,30/05/18,30-May-18,5,42,643,NA,NA,A ,1,0 to 2,Senegalia nigrescens,40,1.53,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
704,30/05/18,30-May-18,5,42,651,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,150,1.76,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
