date,grid,plot,zone,side,fixed_area,height,num_stems,stem_1_diam,stem_2_diam,stem_3_diam,stem_4_diam,stem_5_diam,canopy_breakage,breakage_age,breakage_resprout,circum,add_circum,bark_stripped,strip_age,bark_regrow,borer,fire,toppled,toppled_resprout,elephant_damage,alive,notes,data_collector,scribe,total_basal_area,season,location,tag,spcode
27-May-2018,1,1,5,A,<2,155,4,1.394,1.082,1.445,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,DannY,NA,mj18,K,194,GYSE
27-May-2018,1,1,5,A,<2,55.5,2,1.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,DannY,NA,mj18,K,192,GYSE
27-May-2018,1,1,5,A,<2,158,1,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,DannY,NA,mj18,K,193,XIAM
27-May-2018,1,1,5,A,<2,140,1,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,387,LASC
27-May-2018,1,1,5,A,<2,165,1,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,388,GYSE
27-May-2018,1,1,5,A,<2,152,1,10.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,DannY,NA,mj18,K,196,LASC
26-May-2018,1,1,NA,NA,10-25,500,2,12.9,12.9,NA,NA,NA,5,O,N,0,0,0,NA,NA,NA,NA,N,NA,N,Y,NA,NA,melanie,NA,mj18,K,OTS 0101,SENI
27-May-2018,1,1,3,A,2-10,430,2,10.355,11.222,NA,NA,NA,5,O,N,35,3,35,O,1,2,0,N,N,Y,Y,NA,NA,DannY,NA,mj18,K,197,BOSP
27-May-2018,1,1,2,A,2-10,420,2,14.113,15.49,NA,NA,NA,70,O,N,70,0,70,O,50,20,0,N,N,Y,Y,NA,NA,DannY,NA,mj18,K,198,PHVI
27-May-2018,1,1,2,B,2-10,300,5,3.669,6.767,9.657,9.744,NA,0,NA,N,40,25,35,O,0,0,0,N,N,N,Y,NA,NA,DannY,NA,mj18,K,O144,PHVI
27-May-2018,1,1,3,B,2-10,250,6,3.267,2.475,2.637,5.263,NA,0,NA,N,0,0,0,NA,0,0,0,N,N,N,Y,NA,NA,DannY,NA,mj18,K,O146,GYSE
27-May-2018,1,1,4,B,2-10,250,5,2.852,4.132,2.174,10.66,NA,0,NA,N,35,0,35,O,1,0,0,N,N,Y,Y,NA,NA,DannY,NA,mj18,K,199,PHVI
27-May-2018,1,1,5,B,2-10,500,1,12.692,NA,NA,NA,NA,0,NA,N,15,7,15,O,1,0,0,N,N,Y,Y,NA,NA,DannY,NA,mj18,K,200,PHVI
27-May-2018,1,3,1,A,<2,20,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,OTS 0137,EHRI
27-May-2018,1,3,1,A,<2,28,1,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,OTS0139,ORTR
27-May-2018,1,3,1,A,<2,41,1,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,94,ORTR
27-May-2018,1,3,1,A,<2,34,1,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,95,ORTR
27-May-2018,1,3,1,A,<2,45,1,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,91,EHRI
27-May-2018,1,3,1,A,<2,42,2,0.7,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,OTS 0138,ORTR
27-May-2018,1,3,1,A,<2,74,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,92,ORTR
27-May-2018,1,3,1,A,<2,63,1,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,97,GYSE
27-May-2018,1,3,1,A,<2,140,2,1.05,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,99,GYSE
27-May-2018,1,3,1,A,<2,130,2,1.32,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,98,FLVI
27-May-2018,1,3,2,A,<2,49,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,370,ORTR
27-May-2018,1,3,2,A,<2,34,2,0.26,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,328,ORTR
27-May-2018,1,3,2,A,<2,37,1,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,368,GYSE
27-May-2018,1,3,2,A,<2,60,1,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,100,GYSE
27-May-2018,1,3,2,A,<2,47,1,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,369,ORTR
27-May-2018,1,3,2,A,<2,64,1,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,325,GYSE
27-May-2018,1,3,2,A,<2,20,1,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,332,GYSE
27-May-2018,1,3,2,A,<2,67,1,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,371,ORTR
27-May-2018,1,3,2,A,<2,75,1,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,365,GYSE
27-May-2018,1,3,2,A,<2,140,18,0.85,1.37,1.28,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,367,FLVI
27-May-2018,1,3,2,A,<2,120,4,1.05,1.02,1.39,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,96,GYSE
27-May-2018,1,3,2,A,<2,100,2,1.06,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,330,GYSE
27-May-2018,1,3,2,A,<2,100,2,1.19,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,331,GYSE
27-May-2018,1,3,2,A,<2,100,1,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,364,GYSE
27-May-2018,1,3,2,A,<2,130,3,1.28,0.17,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,366,GYSE
27-May-2018,1,3,2,A,<2,150,4,1.52,2.09,1.17,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,93,GYSE
27-May-2018,1,3,2,A,<2,190,1,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,329,GYSE
27-May-2018,1,3,3,A,<2,37,1,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,333,EHRI
27-May-2018,1,3,3,A,<2,35,5,0.28,0.2,0.25,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,335,COSC
27-May-2018,1,3,3,A,<2,29,1,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,362,EHRI
27-May-2018,1,3,3,A,<2,23,2,0.45,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,341,ORTR
27-May-2018,1,3,3,A,<2,59,1,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,342,ORTR
27-May-2018,1,3,3,A,<2,51,2,0.58,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,337,ORTR
27-May-2018,1,3,3,A,<2,81,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,334,ORTR
27-May-2018,1,3,3,A,<2,61,1,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,363,GYSE
27-May-2018,1,3,3,A,<2,74,1,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,343,ORTR
27-May-2018,1,3,4,A,<2,26,1,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,358,GYSE
27-May-2018,1,3,4,A,<2,25,1,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,344,ORTR
27-May-2018,1,3,4,A,<2,43,3,0.34,0.31,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,339,ORTR
27-May-2018,1,3,4,A,<2,50,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,354,ORTR
27-May-2018,1,3,4,A,<2,50,1,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,336,GYSE
27-May-2018,1,3,4,A,<2,71,2,0.5,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,345,GYSE
27-May-2018,1,3,4,A,<2,55,1,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,347,ORTR
27-May-2018,1,3,4,A,<2,71,1,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,346,GYSE
27-May-2018,1,3,4,A,<2,73,3,0.67,0.46,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,355,GYSE
27-May-2018,1,3,4,A,<2,130,4,0.72,2.25,0.92,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,351,GYSE
27-May-2018,1,3,4,A,<2,67,1,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,349,ORTR
27-May-2018,1,3,4,A,<2,100,1,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,348,GYSE
27-May-2018,1,3,4,A,<2,110,2,0.85,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,361,GYSE
27-May-2018,1,3,4,A,<2,100,1,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,350,GYSE
27-May-2018,1,3,4,A,<2,80,1,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,338,ORTR
27-May-2018,1,3,4,A,<2,50,1,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,353,ORTR
27-May-2018,1,3,4,A,<2,180,1,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,340,GYSE
28-May-2018,1,3,1,B,<2,82,1,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,380,GYSE
28-May-2018,1,3,1,B,<2,110,1,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,306,GYSE
28-May-2018,1,3,1,B,<2,150,1,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,373,GYSE
28-May-2018,1,3,1,B,<2,110,3,2.02,1.2,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,305,GYSE
28-May-2018,1,3,2,B,<2,110,1,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,302,GYSE
28-May-2018,1,3,2,B,<2,89,1,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,308,ORTR
28-May-2018,1,3,2,B,<2,70,1,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,384,ORTR
28-May-2018,1,3,2,B,<2,70,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,375,ORTR
28-May-2018,1,3,2,B,<2,62,1,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,381,GYSE
28-May-2018,1,3,2,B,<2,120,2,0.88,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,320,GYSE
28-May-2018,1,3,2,B,<2,58,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,303,GYSE
28-May-2018,1,3,2,B,<2,79,1,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,307,GYSE
28-May-2018,1,3,2,B,<2,120,1,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,317,GYSE
28-May-2018,1,3,2,B,<2,110,1,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,316,GYSE
28-May-2018,1,3,2,B,<2,100,1,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,378,GYSE
28-May-2018,1,3,2,B,<2,85,2,1.98,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,374,PHVI
28-May-2018,1,3,2,B,<2,120,1,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,372,GYSE
28-May-2018,1,3,2,B,<2,130,4,3.02,3.21,1.69,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,395,BOSP
28-May-2018,1,3,2,B,<2,170,1,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,319,BOSP
28-May-2018,1,3,3,B,<2,64,1,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,313,EHRI
28-May-2018,1,3,3,B,<2,11,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,324,FLVI
28-May-2018,1,3,4,B,<2,69,1,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,312,EHRI
28-May-2018,1,3,4,B,<2,46,1,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,311,DICI
28-May-2018,1,3,4,B,<2,49,1,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,400,ORTR
28-May-2018,1,3,4,B,<2,82,1,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,398,GYSE
28-May-2018,1,3,4,B,<2,19,2,1.44,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,310,GYSE
28-May-2018,1,3,4,B,<2,93,1,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,315,GYSE
28-May-2018,1,3,4,B,<2,11.5,1,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,399,GYSE
28-May-2018,1,3,4,B,<2,12,2,3,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,321,GYSE
28-May-2018,1,3,5,B,<2,43,3,0.38,0.59,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,322,DICI
28-May-2018,1,3,5,B,<2,60,1,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,323,EHRI
28-May-2018,1,3,5,B,<2,82,2,0.61,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,277,DICI
28-May-2018,1,3,5,B,<2,85,1,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,278,FLVI
28-May-2018,1,3,5,B,<2,11.5,3,0.83,0.9,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,292,DICI
28-May-2018,1,3,5,B,<2,44,3,0.83,0.46,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,309,ORTR
28-May-2018,1,3,5,B,<2,84,1,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,294,DICI
28-May-2018,1,3,5,B,<2,45,1,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,293,COSC
28-May-2018,1,3,5,B,<2,99,2,1.29,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,GarY + DannY,NA,mj18,K,304,DICI
26-May-2018,1,3,NA,NA,10-25,500,1,11.3,NA,NA,NA,NA,12,O,N,45,45,15,O,50,4,NA,N,NA,N,Y,NA,NA,melanie,NA,mj18,K,OTS 0102,SENI
27-May-2018,1,3,1,A,2-10,350,1,10.163,NA,NA,NA,NA,20,O,N,3,0,3,O,1,0,0,N,N,N,Y,NA,NA,DannY,NA,mj18,K,190,SENI
27-May-2018,1,3,3,A,2-10,300,6,2.03,5.65,3.257,5.291,5.451,15,O,N,0,0,0,NA,0,0,0,N,N,N,Y,NA,NA,DannY,NA,mj18,K,189,BOSP
27-May-2018,1,3,2,B,2-10,200,5,0.873,1.133,4.536,2.529,2.211,0,NA,N,45,0,45,N,0,0,0,N,N,N,Y,NA,NA,DannY,NA,mj18,K,185,BOSP
27-May-2018,1,3,5,B,2-10,280,2,3.424,7.297,NA,NA,NA,0,NA,N,0,0,0,NA,0,0,0,N,N,N,Y,NA,NA,DannY,NA,mj18,K,188,PHVI
27-May-2018,1,3,5,B,2-10,210,2,6.801,7.195,NA,NA,NA,8,O,N,0,0,0,NA,0,0,0,N,N,Y,Y,NA,NA,DannY,NA,mj18,K,186,COIM
27-May-2018,1,3,5,B,2-10,230,2,7.511,11.233,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,N,Y,Y,NA,NA,DannY,NA,mj18,K,187,COIM
27-May-2018,1,5,1,A,<2,33,1,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,76,DICI
27-May-2018,1,5,1,A,<2,40,1,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,77,SENI
27-May-2018,1,5,1,A,<2,100,2,0.57,0.6,NA,NA,NA,top kill,O,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,N,Y,NA,NA,Melanie,NA,mj18,K,356,DICI
27-May-2018,1,5,3,A,<2,140,4,0.49,1.42,1.04,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,75,FLVI
27-May-2018,1,5,4,A,<2,79,1,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,71,GYSE
27-May-2018,1,5,4,A,<2,57,1,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,70,GYSE
27-May-2018,1,5,4,A,<2,93,1,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,69,GYSE
27-May-2018,1,5,4,A,<2,140,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,72,GYSE
27-May-2018,1,5,4,A,<2,96,1,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,74,GYSE
27-May-2018,1,5,4,A,<2,160,1,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,68,GYSE
27-May-2018,1,5,4,A,<2,130,1,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,73,GYSE
27-May-2018,1,5,5,A,<2,50,1,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,64,GYSE
27-May-2018,1,5,5,A,<2,110,2,0.42,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,63,GYSE
27-May-2018,1,5,5,A,<2,80,1,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,65,GYSE
27-May-2018,1,5,5,A,<2,68,1,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,60,GYSE
27-May-2018,1,5,5,A,<2,94,2,0.86,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,52,GYSE
27-May-2018,1,5,5,A,<2,104,1,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Melanie,NA,mj18,K,66,GYSE
